elev_ft_NAVD88,area_ft2,volume_ft3
4172.23,0,0
4172.24,0,0
4172.25,0,0
4172.26,0,0
4172.27,0,0
4172.28,0,0
4172.29,0,0
4172.3,0,0
4172.31,0,0
4172.32,0,0
4172.33,0,0
4172.34,0,0
4172.35,0,0
4172.36,0,0
4172.37,0,0
4172.38,0,0
4172.39,0,0
4172.4,0,0
4172.41,0,0
4172.42,0,0
4172.43,0,0
4172.44,0,0
4172.45,0,0
4172.46,0,0
4172.47,0,0
4172.48,0,0
4172.49,0,0
4172.5,0,0
4172.51,0,0
4172.52,0,0
4172.53,0,0
4172.54,0,0
4172.55,0,0
4172.56,0,0
4172.57,0,0
4172.58,0,0
4172.59,0,0
4172.6,0,0
4172.61,0,0
4172.62,0,0
4172.63,0,0
4172.64,0,0
4172.65,0,0
4172.66,0,0
4172.67,0,0
4172.68,0,0
4172.69,0,0
4172.7,0,0
4172.71,0,0
4172.72,0,0
4172.73,0,0
4172.74,0,0
4172.75,0,0
4172.76,0,0
4172.77,0,0
4172.78,0,0
4172.79,0,0
4172.8,0,0
4172.81,0,0
4172.82,0,0
4172.83,0,0
4172.84,0,0
4172.85,0,0
4172.86,0,0
4172.87,0,0
4172.88,0,0
4172.89,0,0
4172.9,0,0
4172.91,0,0
4172.92,0,0
4172.93,0,0
4172.94,0,0
4172.95,0,0
4172.96,0,0
4172.97,0,0
4172.98,0,0
4172.99,0,0
4173,0,0
4173.01,0,0
4173.02,0,0
4173.03,0,0
4173.04,0,0
4173.05,0,0
4173.06,0,0
4173.07,0,0
4173.08,0,0
4173.09,0,0
4173.1,0,0
4173.11,0,0
4173.12,0,0
4173.13,0,0
4173.14,0,0
4173.15,0,0
4173.16,0,0
4173.17,0,0
4173.18,0,0
4173.19,0,0
4173.2,0,0
4173.21,0,0
4173.22,0,0
4173.23,0,0
4173.24,0,0
4173.25,0,0
4173.26,0,0
4173.27,0,0
4173.28,0,0
4173.29,0,0
4173.3,0,0
4173.31,0,0
4173.32,0,0
4173.33,0,0
4173.34,0,0
4173.35,0,0
4173.36,0,0
4173.37,0,0
4173.38,0,0
4173.39,0,0
4173.4,0,0
4173.41,0,0
4173.42,0,0
4173.43,0,0
4173.44,0,0
4173.45,0,0
4173.46,0,0
4173.47,0,0
4173.48,0,0
4173.49,0,0
4173.5,0,0
4173.51,0,0
4173.52,0,0
4173.53,0,0
4173.54,0,0
4173.55,0,0
4173.56,0,0
4173.57,0,0
4173.58,0,0
4173.59,0,0
4173.6,0,0
4173.61,0,0
4173.62,0,0
4173.63,0,0
4173.64,0,0
4173.65,0,0
4173.66,0,0
4173.67,0,0
4173.68,0,0
4173.69,0,0
4173.7,0,0
4173.71,0,0
4173.72,0,0
4173.73,0,0
4173.74,0,0
4173.75,0,0
4173.76,0,0
4173.77,0,0
4173.78,0,0
4173.79,0,0
4173.8,0,0
4173.81,0,0
4173.82,0,0
4173.83,0,0
4173.84,0,0
4173.85,0,0
4173.86,0,0
4173.87,0,0
4173.88,0,0
4173.89,0,0
4173.9,0,0
4173.91,0,0
4173.92,0,0
4173.93,0,0
4173.94,0,0
4173.95,0,0
4173.96,0,0
4173.97,0,0
4173.98,0,0
4173.99,0,0
4174,0,0
4174.01,0,0
4174.02,0,0
4174.03,0,0
4174.04,0,0
4174.05,0,0
4174.06,0,0
4174.07,0,0
4174.08,0,0
4174.09,0,0
4174.1,0,0
4174.11,0,0
4174.12,0,0
4174.13,0,0
4174.14,0,0
4174.15,0,0
4174.16,0,0
4174.17,0,0
4174.18,0,0
4174.19,0,0
4174.2,0,0
4174.21,0,0
4174.22,0,0
4174.23,0,0
4174.24,0,0
4174.25,0,0
4174.26,0,0
4174.27,0,0
4174.28,0,0
4174.29,0,0
4174.3,0,0
4174.31,0,0
4174.32,0,0
4174.33,0,0
4174.34,0,0
4174.35,0,0
4174.36,0,0
4174.37,0,0
4174.38,0,0
4174.39,0,0
4174.4,0,0
4174.41,0,0
4174.42,0,0
4174.43,0,0
4174.44,0,0
4174.45,0,0
4174.46,0,0
4174.47,0,0
4174.48,0,0
4174.49,0,0
4174.5,0,0
4174.51,0,0
4174.52,0,0
4174.53,0,0
4174.54,0,0
4174.55,0,0
4174.56,0,0
4174.57,0,0
4174.58,0,0
4174.59,0,0
4174.6,0,0
4174.61,0,0
4174.62,0,0
4174.63,0,0
4174.64,0,0
4174.65,0,0
4174.66,0,0
4174.67,0,0
4174.68,0,0
4174.69,0,0
4174.7,0,0
4174.71,0,0
4174.72,0,0
4174.73,0,0
4174.74,0,0
4174.75,0,0
4174.76,0,0
4174.77,0,0
4174.78,0,0
4174.79,0,0
4174.8,0,0
4174.81,0,0
4174.82,0,0
4174.83,0,0
4174.84,0,0
4174.85,0,0
4174.86,0,0
4174.87,0,0
4174.88,0,0
4174.89,0,0
4174.9,0,0
4174.91,0,0
4174.92,0,0
4174.93,0,0
4174.94,0,0
4174.95,0,0
4174.96,0,0
4174.97,0,0
4174.98,0,0
4174.99,0,0
4175,0,0
4175.01,0,0
4175.02,0,0
4175.03,0,0
4175.04,0,0
4175.05,0,0
4175.06,0,0
4175.07,0,0
4175.08,0,0
4175.09,0,0
4175.1,0,0
4175.11,0,0
4175.12,0,0
4175.13,0,0
4175.14,0,0
4175.15,0,0
4175.16,0,0
4175.17,0,0
4175.18,0,0
4175.19,0,0
4175.2,0,0
4175.21,0,0
4175.22,0,0
4175.23,0,0
4175.24,0,0
4175.25,0,0
4175.26,0,0
4175.27,0,0
4175.28,0,0
4175.29,0,0
4175.3,0,0
4175.31,0,0
4175.32,0,0
4175.33,0,0
4175.34,0,0
4175.35,0,0
4175.36,0,0
4175.37,0,0
4175.38,0,0
4175.39,0,0
4175.4,0,0
4175.41,0,0
4175.42,0,0
4175.43,0,0
4175.44,0,0
4175.45,0,0
4175.46,0,0
4175.47,0,0
4175.48,0,0
4175.49,0,0
4175.5,0,0
4175.51,0,0
4175.52,0,0
4175.53,0,0
4175.54,0,0
4175.55,0,0
4175.56,0,0
4175.57,0,0
4175.58,0,0
4175.59,0,0
4175.6,0,0
4175.61,0,0
4175.62,0,0
4175.63,0,0
4175.64,0,0
4175.65,0,0
4175.66,0,0
4175.67,0,0
4175.68,0,0
4175.69,0,0
4175.7,0,0
4175.71,0,0
4175.72,0,0
4175.73,0,0
4175.74,0,0
4175.75,0,0
4175.76,0,0
4175.77,0,0
4175.78,0,0
4175.79,0,0
4175.8,0,0
4175.81,0,0
4175.82,0,0
4175.83,0,0
4175.84,0,0
4175.85,0,0
4175.86,0,0
4175.87,0,0
4175.88,0,0
4175.89,0,0
4175.9,0,0
4175.91,0,0
4175.92,0,0
4175.93,0,0
4175.94,0,0
4175.95,0,0
4175.96,0,0
4175.97,0,0
4175.98,0,0
4175.99,0,0
4176,0,0
4176.01,0,0
4176.02,0,0
4176.03,0,0
4176.04,0,0
4176.05,0,0
4176.06,0,0
4176.07,0,0
4176.08,0,0
4176.09,0,0
4176.1,0,0
4176.11,0,0
4176.12,0,0
4176.13,0,0
4176.14,0,0
4176.15,0,0
4176.16,0,0
4176.17,0,0
4176.18,0,0
4176.19,0,0
4176.2,0,0
4176.21,0,0
4176.22,0,0
4176.23,0,0
4176.24,0,0
4176.25,0,0
4176.26,0,0
4176.27,0,0
4176.28,0,0
4176.29,0,0
4176.3,0,0
4176.31,0,0
4176.32,0,0
4176.33,0,0
4176.34,0,0
4176.35,0,0
4176.36,0,0
4176.37,0,0
4176.38,0,0
4176.39,0,0
4176.4,0,0
4176.41,0,0
4176.42,0,0
4176.43,0,0
4176.44,0,0
4176.45,0,0
4176.46,0,0
4176.47,0,0
4176.48,0,0
4176.49,0,0
4176.5,0,0
4176.51,0,0
4176.52,0,0
4176.53,0,0
4176.54,0,0
4176.55,0,0
4176.56,0,0
4176.57,0,0
4176.58,0,0
4176.59,0,0
4176.6,0,0
4176.61,0,0
4176.62,0,0
4176.63,0,0
4176.64,0,0
4176.65,0,0
4176.66,0,0
4176.67,0,0
4176.68,0,0
4176.69,0,0
4176.7,0,0
4176.71,0,0
4176.72,0,0
4176.73,0,0
4176.74,0,0
4176.75,0,0
4176.76,0,0
4176.77,0,0
4176.78,0,0
4176.79,0,0
4176.8,0,0
4176.81,0,0
4176.82,0,0
4176.83,0,0
4176.84,0,0
4176.85,0,0
4176.86,0,0
4176.87,0,0
4176.88,0,0
4176.89,0,0
4176.9,0,0
4176.91,0,0
4176.92,0,0
4176.93,0,0
4176.94,0,0
4176.95,0,0
4176.96,0,0
4176.97,0,0
4176.98,0,0
4176.99,0,0
4177,0,0
4177.01,0,0
4177.02,0,0
4177.03,0,0
4177.04,0,0
4177.05,0,0
4177.06,0,0
4177.07,0,0
4177.08,0,0
4177.09,0,0
4177.1,0,0
4177.11,0,0
4177.12,0,0
4177.13,0,0
4177.14,0,0
4177.15,0,0
4177.16,0,0
4177.17,0,0
4177.18,0,0
4177.19,0,0
4177.2,0,0
4177.21,0,0
4177.22,0,0
4177.23,0,0
4177.24,0,0
4177.25,0,0
4177.26,0,0
4177.27,0,0
4177.28,0,0
4177.29,0,0
4177.3,0,0
4177.31,0,0
4177.32,0,0
4177.33,0,0
4177.34,0,0
4177.35,0,0
4177.36,0,0
4177.37,0,0
4177.38,0,0
4177.39,0,0
4177.4,0,0
4177.41,0,0
4177.42,0,0
4177.43,0,0
4177.44,0,0
4177.45,0,0
4177.46,0,0
4177.47,0,0
4177.48,0,0
4177.49,0,0
4177.5,0,0
4177.51,0,0
4177.52,0,0
4177.53,0,0
4177.54,0,0
4177.55,0,0
4177.56,0,0
4177.57,0,0
4177.58,0,0
4177.59,0,0
4177.6,0,0
4177.61,0,0
4177.62,0,0
4177.63,0,0
4177.64,0,0
4177.65,0,0
4177.66,0,0
4177.67,0,0
4177.68,0,0
4177.69,0,0
4177.7,0,0
4177.71,0,0
4177.72,0,0
4177.73,0,0
4177.74,0,0
4177.75,0,0
4177.76,0,0
4177.77,0,0
4177.78,0,0
4177.79,0,0
4177.8,0,0
4177.81,0,0
4177.82,0,0
4177.83,0,0
4177.84,0,0
4177.85,0,0
4177.86,0,0
4177.87,0,0
4177.88,0,0
4177.89,0,0
4177.9,0,0
4177.91,0,0
4177.92,0,0
4177.93,0,0
4177.94,0,0
4177.95,0,0
4177.96,0,0
4177.97,0,0
4177.98,0,0
4177.99,0,0
4178,0,0
4178.01,0,0
4178.02,0,0
4178.03,0,0
4178.04,0,0
4178.05,0,0
4178.06,0,0
4178.07,0,0
4178.08,0,0
4178.09,0,0
4178.1,0,0
4178.11,0,0
4178.12,0,0
4178.13,0,0
4178.14,0,0
4178.15,0,0
4178.16,0,0
4178.17,0,0
4178.18,0,0
4178.19,0,0
4178.2,0,0
4178.21,0,0
4178.22,0,0
4178.23,0,0
4178.24,0,0
4178.25,0,0
4178.26,0,0
4178.27,0,0
4178.28,0,0
4178.29,0,0
4178.3,0,0
4178.31,0,0
4178.32,0,0
4178.33,0,0
4178.34,0,0
4178.35,0,0
4178.36,0,0
4178.37,0,0
4178.38,0,0
4178.39,0,0
4178.4,0,0
4178.41,0,0
4178.42,0,0
4178.43,0,0
4178.44,0,0
4178.45,0,0
4178.46,0,0
4178.47,0,0
4178.48,0,0
4178.49,0,0
4178.5,0,0
4178.51,0,0
4178.52,0,0
4178.53,0,0
4178.54,0,0
4178.55,0,0
4178.56,0,0
4178.57,0,0
4178.58,0,0
4178.59,0,0
4178.6,0,0
4178.61,0,0
4178.62,0,0
4178.63,0,0
4178.64,0,0
4178.65,0,0
4178.66,0,0
4178.67,0,0
4178.68,0,0
4178.69,0,0
4178.7,0,0
4178.71,0,0
4178.72,0,0
4178.73,0,0
4178.74,0,0
4178.75,0,0
4178.76,0,0
4178.77,0,0
4178.78,0,0
4178.79,0,0
4178.8,0,0
4178.81,0,0
4178.82,0,0
4178.83,0,0
4178.84,0,0
4178.85,0,0
4178.86,0,0
4178.87,0,0
4178.88,0,0
4178.89,0,0
4178.9,0,0
4178.91,0,0
4178.92,0,0
4178.93,0,0
4178.94,0,0
4178.95,0,0
4178.96,0,0
4178.97,0,0
4178.98,0,0
4178.99,0,0
4179,0,0
4179.01,0,0
4179.02,0,0
4179.03,0,0
4179.04,0,0
4179.05,0,0
4179.06,0,0
4179.07,0,0
4179.08,0,0
4179.09,0,0
4179.1,0,0
4179.11,0,0
4179.12,0,0
4179.13,0,0
4179.14,0,0
4179.15,0,0
4179.16,0,0
4179.17,0,0
4179.18,0,0
4179.19,0,0
4179.2,0,0
4179.21,0,0
4179.22,0,0
4179.23,0,0
4179.24,0,0
4179.25,0,0
4179.26,0,0
4179.27,0,0
4179.28,0,0
4179.29,0,0
4179.3,0,0
4179.31,0,0
4179.32,0,0
4179.33,0,0
4179.34,0,0
4179.35,0,0
4179.36,0,0
4179.37,0,0
4179.38,0,0
4179.39,0,0
4179.4,0,0
4179.41,0,0
4179.42,0,0
4179.43,0,0
4179.44,0,0
4179.45,0,0
4179.46,0,0
4179.47,0,0
4179.48,0,0
4179.49,0,0
4179.5,0,0
4179.51,0,0
4179.52,0,0
4179.53,0,0
4179.54,0,0
4179.55,0,0
4179.56,0,0
4179.57,0,0
4179.58,0,0
4179.59,0,0
4179.6,0,0
4179.61,0,0
4179.62,0,0
4179.63,0,0
4179.64,0,0
4179.65,0,0
4179.66,0,0
4179.67,0,0
4179.68,0,0
4179.69,0,0
4179.7,0,0
4179.71,0,0
4179.72,0,0
4179.73,0,0
4179.74,0,0
4179.75,0,0
4179.76,0,0
4179.77,0,0
4179.78,0,0
4179.79,0,0
4179.8,0,0
4179.81,0,0
4179.82,0,0
4179.83,0,0
4179.84,0,0
4179.85,0,0
4179.86,0,0
4179.87,0,0
4179.88,0,0
4179.89,0,0
4179.9,0,0
4179.91,0,0
4179.92,0,0
4179.93,0,0
4179.94,0,0
4179.95,0,0
4179.96,0,0
4179.97,0,0
4179.98,0,0
4179.99,0,0
4180,0,0
4180.01,0,0
4180.02,0,0
4180.03,0,0
4180.04,0,0
4180.05,0,0
4180.06,0,0
4180.07,0,0
4180.08,0,0
4180.09,0,0
4180.1,0,0
4180.11,0,0
4180.12,0,0
4180.13,0,0
4180.14,0,0
4180.15,0,0
4180.16,0,0
4180.17,0,0
4180.18,0,0
4180.19,0,0
4180.2,0,0
4180.21,0,0
4180.22,0,0
4180.23,0,0
4180.24,0,0
4180.25,0,0
4180.26,0,0
4180.27,0,0
4180.28,0,0
4180.29,0,0
4180.3,0,0
4180.31,0,0
4180.32,0,0
4180.33,0,0
4180.34,0,0
4180.35,0,0
4180.36,0,0
4180.37,0,0
4180.38,0,0
4180.39,0,0
4180.4,0,0
4180.41,0,0
4180.42,0,0
4180.43,0,0
4180.44,0,0
4180.45,0,0
4180.46,0,0
4180.47,0,0
4180.48,0,0
4180.49,0,0
4180.5,0,0
4180.51,0,0
4180.52,0,0
4180.53,0,0
4180.54,0,0
4180.55,0,0
4180.56,0,0
4180.57,0,0
4180.58,0,0
4180.59,0,0
4180.6,0,0
4180.61,0,0
4180.62,0,0
4180.63,0,0
4180.64,0,0
4180.65,0,0
4180.66,0,0
4180.67,0,0
4180.68,0,0
4180.69,0,0
4180.7,0,0
4180.71,0,0
4180.72,0,0
4180.73,0,0
4180.74,0,0
4180.75,0,0
4180.76,0,0
4180.77,0,0
4180.78,0,0
4180.79,0,0
4180.8,0,0
4180.81,0,0
4180.82,0,0
4180.83,0,0
4180.84,0,0
4180.85,0,0
4180.86,0,0
4180.87,0,0
4180.88,0,0
4180.89,0,0
4180.9,0,0
4180.91,0,0
4180.92,0,0
4180.93,0,0
4180.94,0,0
4180.95,0,0
4180.96,0,0
4180.97,0,0
4180.98,0,0
4180.99,0,0
4181,0,0
4181.01,0,0
4181.02,0,0
4181.03,0,0
4181.04,0,0
4181.05,0,0
4181.06,0,0
4181.07,0,0
4181.08,0,0
4181.09,0,0
4181.1,0,0
4181.11,0,0
4181.12,0,0
4181.13,0,0
4181.14,0,0
4181.15,0,0
4181.16,0,0
4181.17,0,0
4181.18,0,0
4181.19,0,0
4181.2,0,0
4181.21,0,0
4181.22,0,0
4181.23,0,0
4181.24,0,0
4181.25,0,0
4181.26,0,0
4181.27,0,0
4181.28,0,0
4181.29,0,0
4181.3,0,0
4181.31,0,0
4181.32,0,0
4181.33,0,0
4181.34,0,0
4181.35,0,0
4181.36,0,0
4181.37,0,0
4181.38,0,0
4181.39,0,0
4181.4,0,0
4181.41,0,0
4181.42,0,0
4181.43,0,0
4181.44,0,0
4181.45,0,0
4181.46,0,0
4181.47,0,0
4181.48,0,0
4181.49,0,0
4181.5,0,0
4181.51,0,0
4181.52,0,0
4181.53,0,0
4181.54,0,0
4181.55,0,0
4181.56,0,0
4181.57,0,0
4181.58,0,0
4181.59,0,0
4181.6,0,0
4181.61,0,0
4181.62,0,0
4181.63,0,0
4181.64,0,0
4181.65,0,0
4181.66,0,0
4181.67,0,0
4181.68,0,0
4181.69,0,0
4181.7,0,0
4181.71,0,0
4181.72,0,0
4181.73,0,0
4181.74,0,0
4181.75,0,0
4181.76,0,0
4181.77,0,0
4181.78,0,0
4181.79,0,0
4181.8,0,0
4181.81,0,0
4181.82,0,0
4181.83,0,0
4181.84,0,0
4181.85,0,0
4181.86,0,0
4181.87,0,0
4181.88,0,0
4181.89,0,0
4181.9,0,0
4181.91,0,0
4181.92,0,0
4181.93,0,0
4181.94,0,0
4181.95,0,0
4181.96,0,0
4181.97,0,0
4181.98,0,0
4181.99,0,0
4182,0,0
4182.01,0,0
4182.02,0,0
4182.03,0,0
4182.04,0,0
4182.05,0,0
4182.06,0,0
4182.07,0,0
4182.08,0,0
4182.09,0,0
4182.1,0,0
4182.11,0,0
4182.12,0,0
4182.13,0,0
4182.14,0,0
4182.15,0,0
4182.16,0,0
4182.17,0,0
4182.18,0,0
4182.19,0,0
4182.2,0,0
4182.21,0,0
4182.22,0,0
4182.23,0,0
4182.24,0,0
4182.25,0,0
4182.26,0,0
4182.27,0,0
4182.28,0,0
4182.29,0,0
4182.3,0,0
4182.31,0,0
4182.32,0,0
4182.33,0,0
4182.34,0,0
4182.35,0,0
4182.36,0,0
4182.37,0,0
4182.38,0,0
4182.39,0,0
4182.4,0,0
4182.41,0,0
4182.42,0,0
4182.43,0,0
4182.44,0,0
4182.45,0,0
4182.46,0,0
4182.47,0,0
4182.48,0,0
4182.49,0,0
4182.5,0,0
4182.51,0,0
4182.52,0,0
4182.53,0,0
4182.54,0,0
4182.55,0,0
4182.56,0,0
4182.57,0,0
4182.58,0,0
4182.59,0,0
4182.6,0,0
4182.61,0,0
4182.62,0,0
4182.63,0,0
4182.64,0,0
4182.65,0,0
4182.66,0,0
4182.67,0,0
4182.68,0,0
4182.69,0,0
4182.7,0,0
4182.71,0,0
4182.72,0,0
4182.73,0,0
4182.74,0,0
4182.75,0,0
4182.76,0,0
4182.77,0,0
4182.78,0,0
4182.79,0,0
4182.8,0,0
4182.81,0,0
4182.82,0,0
4182.83,0,0
4182.84,0,0
4182.85,0,0
4182.86,0,0
4182.87,0,0
4182.88,0,0
4182.89,0,0
4182.9,0,0
4182.91,0,0
4182.92,0,0
4182.93,0,0
4182.94,0,0
4182.95,0,0
4182.96,0,0
4182.97,0,0
4182.98,0,0
4182.99,0,0
4183,0,0
4183.01,0,0
4183.02,0,0
4183.03,0,0
4183.04,0,0
4183.05,0,0
4183.06,0,0
4183.07,0,0
4183.08,0,0
4183.09,0,0
4183.1,0,0
4183.11,0,0
4183.12,0,0
4183.13,0,0
4183.14,0,0
4183.15,0,0
4183.16,0,0
4183.17,0,0
4183.18,0,0
4183.19,0,0
4183.2,0,0
4183.21,0,0
4183.22,0,0
4183.23,0,0
4183.24,0,0
4183.25,0,0
4183.26,0,0
4183.27,0,0
4183.28,0,0
4183.29,0,0
4183.3,0,0
4183.31,0,0
4183.32,0,0
4183.33,0,0
4183.34,0,0
4183.35,0,0
4183.36,0,0
4183.37,0,0
4183.38,0,0
4183.39,0,0
4183.4,0,0
4183.41,0,0
4183.42,0,0
4183.43,0,0
4183.44,0,0
4183.45,0,0
4183.46,0,0
4183.47,0,0
4183.48,0,0
4183.49,0,0
4183.5,0,0
4183.51,0,0
4183.52,0,0
4183.53,0,0
4183.54,0,0
4183.55,0,0
4183.56,0,0
4183.57,0,0
4183.58,0,0
4183.59,0,0
4183.6,0,0
4183.61,0,0
4183.62,0,0
4183.63,0,0
4183.64,0,0
4183.65,0,0
4183.66,0,0
4183.67,0,0
4183.68,0,0
4183.69,0,0
4183.7,0,0
4183.71,0,0
4183.72,0,0
4183.73,0,0
4183.74,0,0
4183.75,0,0
4183.76,0,0
4183.77,0,0
4183.78,0,0
4183.79,0,0
4183.8,0,0
4183.81,0,0
4183.82,0,0
4183.83,0,0
4183.84,0,0
4183.85,0,0
4183.86,0,0
4183.87,0,0
4183.88,0,0
4183.89,0,0
4183.9,0,0
4183.91,0,0
4183.92,0,0
4183.93,0,0
4183.94,0,0
4183.95,0,0
4183.96,0,0
4183.97,0,0
4183.98,0,0
4183.99,0,0
4184,0,0
4184.01,0,0
4184.02,0,0
4184.03,0,0
4184.04,0,0
4184.05,0,0
4184.06,0,0
4184.07,0,0
4184.08,0,0
4184.09,0,0
4184.1,0,0
4184.11,0,0
4184.12,0,0
4184.13,0,0
4184.14,0,0
4184.15,0,0
4184.16,0,0
4184.17,0,0
4184.18,0,0
4184.19,0,0
4184.2,0,0
4184.21,0,0
4184.22,0,0
4184.23,0,0
4184.24,0,0
4184.25,0,0
4184.26,0,0
4184.27,0,0
4184.28,0,0
4184.29,0,0
4184.3,0,0
4184.31,0,0
4184.32,0,0
4184.33,0,0
4184.34,0,0
4184.35,0,0
4184.36,0,0
4184.37,0,0
4184.38,0,0
4184.39,0,0
4184.4,0,0
4184.41,0,0
4184.42,0,0
4184.43,0,0
4184.44,0,0
4184.45,0,0
4184.46,0,0
4184.47,0,0
4184.48,0,0
4184.49,0,0
4184.5,0,0
4184.51,0,0
4184.52,0,0
4184.53,0,0
4184.54,0,0
4184.55,0,0
4184.56,0,0
4184.57,0,0
4184.58,0,0
4184.59,0,0
4184.6,0,0
4184.61,0,0
4184.62,0,0
4184.63,0,0
4184.64,0,0
4184.65,0,0
4184.66,0,0
4184.67,0,0
4184.68,0,0
4184.69,0,0
4184.7,0,0
4184.71,0,0
4184.72,0,0
4184.73,0,0
4184.74,0,0
4184.75,0,0
4184.76,0,0
4184.77,0,0
4184.78,0,0
4184.79,0,0
4184.8,0,0
4184.81,0,0
4184.82,0,0
4184.83,0,0
4184.84,0,0
4184.85,0,0
4184.86,0,0
4184.87,0,0
4184.88,0,0
4184.89,0,0
4184.9,0,0
4184.91,0,0
4184.92,0,0
4184.93,0,0
4184.94,0,0
4184.95,0,0
4184.96,0,0
4184.97,0,0
4184.98,0,0
4184.99,0,0
4185,0,0
4185.01,0,0
4185.02,0,0
4185.03,0,0
4185.04,0,0
4185.05,0,0
4185.06,0,0
4185.07,0,0
4185.08,0,0
4185.09,0,0
4185.1,0,0
4185.11,0,0
4185.12,0,0
4185.13,0,0
4185.14,0,0
4185.15,0,0
4185.16,0,0
4185.17,0,0
4185.18,0,0
4185.19,0,0
4185.2,0,0
4185.21,0,0
4185.22,0,0
4185.23,0,0
4185.24,0,0
4185.25,0,0
4185.26,0,0
4185.27,0,0
4185.28,0,0
4185.29,0,0
4185.3,0,0
4185.31,0,0
4185.32,0,0
4185.33,0,0
4185.34,0,0
4185.35,0,0
4185.36,0,0
4185.37,0,0
4185.38,0,0
4185.39,0,0
4185.4,0,0
4185.41,0,0
4185.42,0,0
4185.43,0,0
4185.44,0,0
4185.45,0,0
4185.46,0,0
4185.47,0,0
4185.48,0,0
4185.49,0,0
4185.5,0,0
4185.51,0,0
4185.52,0,0
